pixel_id,district,soc0,scenario,c_input,soc_final_20y,delta_soc_20y,delta_soc_per_year,tco2e_per_ha_per_year,incremental_tco2e_vs_baseline
62,Ludhiana,32.0,ZT_FYM,2.01617132196626,29.402402073102415,-2.597597926897585,-0.12987989634487923,-0.4766592195857068,2.4223825119263522
63,Ludhiana,33.0,CT_burn,0.939742277072899,17.317101401322088,-15.682898598677912,-0.7841449299338956,-2.877811892857397,0.0
63,Ludhiana,33.0,ZT_retain,1.95779641056854,26.045462409469664,-6.954537590530336,-0.3477268795265168,-1.2761576478623167,1.6016542449950801
63,Ludhiana,33.0,ZT_FYM,2.80779641056854,33.96261839638425,0.9626183963842507,0.04813091981921254,0.17664047573651,3.054452368593907
64,Ludhiana,28.0,CT_burn,0.4998210364368646,14.193092030069895,-13.806907969930105,-0.6903453984965052,-2.533567612482174,0.0
64,Ludhiana,28.0,ZT_retain,1.0412938259101348,20.163004441311315,-7.836995558688685,-0.3918497779344342,-1.4380886850193735,1.0954789274628005
64,Ludhiana,28.0,ZT_FYM,1.8912938259101344,26.36252346644184,-1.6374765335581607,-0.08187382667790803,-0.30047694390792246,2.2330906685742518
65,Ludhiana,28.0,CT_burn,0.3928622309524178,14.013277010920994,-13.986722989079006,-0.6993361494539503,-2.5665636684959976,0.0
65,Ludhiana,28.0,ZT_retain,0.8184629811508706,19.466984408942494,-8.533015591057506,-0.4266507795528753,-1.5658083609590523,1.0007553075369453
65,Ludhiana,28.0,ZT_FYM,1.6684629811508709,25.248891414651727,-2.7511085853482733,-0.13755542926741365,-0.504828425411408,2.0617352430845894
66,Ludhiana,31.0,CT_burn,0.3287133860190718,15.336090894233466,-15.663909105766534,-0.7831954552883267,-2.874327320908159,0.0
66,Ludhiana,31.0,ZT_retain,0.6848195542063996,20.86138225268447,-10.138617747315529,-0.5069308873657764,-1.8604363566323994,1.0138909642757594
66,Ludhiana,31.0,ZT_FYM,1.5348195542063996,26.392825273172086,-4.607174726827914,-0.2303587363413957,-0.8454165623729222,2.0289107585352366
67,Ludhiana,31.0,CT_burn,0.3590364495008812,15.387068859216633,-15.612931140783367,-0.7806465570391683,-2.8649728643337475,0.0
67,Ludhiana,31.0,ZT_retain,0.747992603126836,21.05870550746971,-9.94129449253029,-0.49706472462651446,-1.8242275393793081,1.0407453249544394
67,Ludhiana,31.0,ZT_FYM,1.597992603126836,26.70854248082847,-4.29145751917153,-0.2145728759585765,-0.7874824547679757,2.0774904095657716
68,Ludhiana,30.0,CT_burn,0.5173990827878056,15.176415862172995,-14.823584137827005,-0.7411792068913503,-2.7201276892912554,0.0
68,Ludhiana,30.0,ZT_retain,1.0779147558079285,21.485283091726004,-8.514716908273996,-0.4257358454136998,-1.5624505526682781,1.1576771366229772
68,Ludhiana,30.0,ZT_FYM,1.927914755807928,27.75343417946089,-2.246565820539111,-0.11232829102695555,-0.41224482806892687,2.3078828612223283
69,Ludhiana,30.0,CT_burn,0.3315877818616271,14.86403706846093,-15.13596293153907,-0.7567981465769534,-2.777449197937419,0.0
69,Ludhiana,30.0,ZT_retain,0.6908078788783898,20.27614105709522,-9.72385894290478,-0.486192947145239,-1.784328116023027,0.9931210819143921
69,Ludhiana,30.0,ZT_FYM,1.5408078788783897,25.818806924051593,-4.181193075948407,-0.20905965379742036,-0.7672489294365327,2.0102002685008866
70,Ludhiana,33.0,CT_burn,0.8971013812142097,17.245415171556974,-15.754584828443026,-0.7877292414221513,-2.8909663160192953,0.0
70,Ludhiana,33.0,ZT_retain,1.868961210862937,25.767982518203294,-7.2320174817967064,-0.3616008740898353,-1.3270752079096957,1.5638911081095996
70,Ludhiana,33.0,ZT_FYM,2.718961210862937,33.518650570357906,0.5186505703579058,0.025932528517895292,0.09517237966067572,2.986138695679971
71,Ludhiana,33.0,CT_burn,0.5211074381408797,16.61330865384302,-16.38669134615698,-0.8193345673078489,-3.0069578620198056,0.0
71,Ludhiana,33.0,ZT_retain,1.0856404961268329,23.32125253423346,-9.678747465766541,-0.4839373732883271,-1.7760501599681604,1.2309077020516452
71,Ludhiana,33.0,ZT_FYM,1.9356404961268328,29.603882596006102,-3.396117403993898,-0.1698058701996949,-0.6231875436328803,2.3837703183869254
72,Ludhiana,28.0,CT_burn,0.603746536059687,14.36780757237714,-13.63219242762286,-0.681609621381143,-2.501507310468795,0.0
72,Ludhiana,28.0,ZT_retain,1.2578052834576812,20.83928564400243,-7.16071435599757,-0.3580357177998785,-1.313991084325554,1.1875162261432408
72,Ludhiana,28.0,ZT_FYM,2.1078052834576813,27.444573390747742,-0.5554266092522582,-0.02777133046261291,-0.10192078279778938,2.3995865276710053
73,Ludhiana,31.0,CT_burn,0.8845561867789695,16.270552376013622,-14.729447623986378,-0.7364723811993189,-2.7028536390015003,0.0
73,Ludhiana,31.0,ZT_retain,1.8428253891228528,24.478454474317978,-6.521545525682022,-0.3260772762841011,-1.196703603962651,1.5061500350388493
73,Ludhiana,31.0,ZT_FYM,2.692825389122853,32.18014082778597,1.1801408277859693,0.059007041389298465,0.21655584189872537,2.919409480900226
74,Ludhiana,30.0,CT_burn,0.8983008715120514,15.816773260734998,-14.183226739265002,-0.7091613369632501,-2.602622106655128,0.0
74,Ludhiana,30.0,ZT_retain,1.8714601489834408,23.96395022078021,-6.036049779219791,-0.30180248896098955,-1.1076151344868317,1.4950069721682964
74,Ludhiana,30.0,ZT_FYM,2.7214601489834407,31.719301585947804,1.7193015859478038,0.0859650792973902,0.315491841021422,2.91811394767655
75,Ludhiana,31.0,CT_burn,0.5358707973658913,15.684355945618869,-15.315644054381131,-0.7657822027190566,-2.8104206839789376,0.0
75,Ludhiana,31.0,ZT_retain,1.1163974945122734,22.20943122815675,-8.790568771843251,-0.43952843859216256,-1.6130693696332365,1.197351314345701
75,Ludhiana,31.0,ZT_FYM,1.9663974945122733,28.549703633928,-2.450296366071999,-0.12251481830359996,-0.44962938317421186,2.360791300804726
76,Ludhiana,34.0,CT_burn,0.6509129543111708,17.308418831182085,-16.691581168817915,-0.8345790584408957,-3.0629051444780875,0.0
76,Ludhiana,34.0,ZT_retain,1.3560686548149392,24.769890401425386,-9.230109598574614,-0.4615054799287307,-1.6937251113384417,1.3691800331396458
76,Ludhiana,34.0,ZT_FYM,2.2060686548149397,31.559335619691208,-2.4406643803087924,-0.12203321901543962,-0.4478619137866634,2.615043230691424
77,Ludhiana,30.0,CT_burn,0.7360376146204984,15.543982530575198,-14.456017469424802,-0.7228008734712401,-2.6526792056394513,0.0
77,Ludhiana,30.0,ZT_retain,1.5334116971260383,22.908043913651994,-7.091956086348006,-0.3545978043174003,-1.301373941844859,1.3513052637945921
77,Ludhiana,30.0,ZT_FYM,2.3834116971260384,30.029851494542513,0.02985149454251257,0.0014925747271256284,0.005477749248551056,2.6581569548880024
78,Ludhiana,33.0,CT_burn,0.5400689267741263,16.645185977325102,-16.354814022674898,-0.8177407011337449,-3.0011083731608434,0.0
78,Ludhiana,33.0,ZT_retain,1.1251435974460966,23.444641869711592,-9.555358130288408,-0.47776790651442036,-1.7534082169079226,1.2477001562529209
78,Ludhiana,33.0,ZT_FYM,1.975143597446097,29.80130553277129,-3.1986944672287088,-0.15993472336143544,-0.5869604347364681,2.4141479384243754
79,Ludhiana,32.0,CT_burn,0.3,15.764705206145226,-16.235294793854774,-0.8117647396927387,-2.9791765946723507,0.0
79,Ludhiana,32.0,ZT_retain,0.4276743446982561,20.66212602691267,-11.33787397308733,-0.5668936986543665,-2.080499874061525,0.8986767206108257
79,Ludhiana,32.0,ZT_FYM,1.277674344698256,25.71164774811511,-6.288352251884891,-0.31441761259424456,-1.1539126382208775,1.8252639564514732
80,Ludhiana,29.0,CT_burn,0.7190738446220968,15.038577545406095,-13.961422454593905,-0.6980711227296952,-2.5619210204179814,0.0
80,Ludhiana,29.0,ZT_retain,1.4980705096293685,22.193708523636865,-6.8062914763631355,-0.3403145738181568,-1.2489544859126354,1.312966534505346
80,Ludhiana,29.0,ZT_FYM,2.3480705096293684,29.249282434340614,0.24928243434061415,0.012464121717030707,0.0457433267015027,2.607664347119484
81,Ludhiana,31.0,CT_burn,0.7696872067780964,16.07743907650617,-14.92256092349383,-0.7461280461746915,-2.738289929461118,0.0
81,Ludhiana,31.0,ZT_retain,1.6035150141210344,23.730960045820375,-7.269039954179625,-0.3634519977089813,-1.3338688315919613,1.4044210978691565
81,Ludhiana,31.0,ZT_FYM,2.4535150141210345,30.984149742189743,-0.015850257810257062,-0.0007925128905128531,-0.002908522308182171,2.7353814071529357
82,Ludhiana,29.0,CT_burn,0.6685541521397399,14.953645786585794,-14.046354213414206,-0.7023177106707104,-2.577505998161507,0.0
82,Ludhiana,29.0,ZT_retain,1.3928211502911247,21.864958423656187,-7.135041576343813,-0.3567520788171906,-1.3092801292590897,1.2682258689024175
82,Ludhiana,29.0,ZT_FYM,2.2428211502911246,28.723282274371435,-0.2767177256285649,-0.013835886281428244,-0.05077770265284166,2.5267282955086654
83,Ludhiana,32.0,CT_burn,0.3857473685021685,15.908860375412088,-16.09113962458791,-0.8045569812293956,-2.9527241211118818,0.0
83,Ludhiana,32.0,ZT_retain,0.8036403510461845,21.836469157867338,-10.163530842132662,-0.5081765421066331,-1.8650079095313434,1.0877162115805383
83,Ludhiana,32.0,ZT_FYM,1.6536403510461843,27.59059675764271,-4.409403242357289,-0.22047016211786447,-0.8091254949725626,2.143598626139319
84,Ludhiana,32.0,CT_burn,0.5393990316405578,16.167173626241212,-15.832826373758788,-0.7916413186879394,-2.9053236395847377,0.0
84,Ludhiana,32.0,ZT_retain,1.1237479825844954,22.836336677579546,-9.163663322420454,-0.4581831661210227,-1.6815322196641533,1.2237914199205844
84,Ludhiana,32.0,ZT_FYM,1.9737479825844957,29.190384789182247,-2.8096152108177535,-0.14048076054088768,-0.5155643911850578,2.38975924839968
85,Ludhiana,27.0,CT_burn,0.4560294142561056,13.642585094369043,-13.357414905630957,-0.6678707452815479,-2.4510856351832806,0.0
85,Ludhiana,27.0,ZT_retain,0.95006127970022,19.27409041366313,-7.7259095863368685,-0.38629547931684344,-1.4177044090928155,1.0333812260904651
85,Ludhiana,27.0,ZT_FYM,1.8000612797002202,25.30262858602682,-1.6973714139731797,-0.08486857069865898,-0.3114676544640785,2.139617980719202
86,Ludhiana,33.0,CT_burn,0.517500986676363,16.607245626715812,-16.392754373284188,-0.8196377186642094,-3.0080704274976484,0.0
86,Ludhiana,33.0,ZT_retain,1.0781270555757565,23.297784036677676,-9.702215963322324,-0.4851107981661162,-1.7803566292696464,1.227713798228002
86,Ludhiana,33.0,ZT_FYM,1.9281270555757564,29.566332999917158,-3.433667000082842,-0.1716833500041421,-0.6300778945152015,2.377992532982447
87,Ludhiana,30.0,CT_burn,0.8547021527038733,15.74347677596355,-14.25652322403645,-0.7128261612018225,-2.616072011610689,0.0
87,Ludhiana,30.0,ZT_retain,1.7806294847997362,23.680237425572212,-6.319762574427788,-0.31598812872138937,-1.159676432407499,1.4563955792031897
87,Ludhiana,30.0,ZT_FYM,2.630629484799736,31.26536111361479,1.2653611136147909,0.06326805568073954,0.2321937643483141,2.848265775959003
88,Ludhiana,33.0,CT_burn,0.9038472185726346,17.256756013185523,-15.743243986814477,-0.7871621993407238,-2.8888852715804565,0.0
88,Ludhiana,33.0,ZT_retain,1.883015038692989,25.811880146970847,-7.1881198530291535,-0.3594059926514577,-1.3190199930308497,1.5698652785496068
88,Ludhiana,33.0,ZT_FYM,2.733015038692989,33.588886776386055,0.5888867763860546,0.02944433881930273,0.10806072346684102,2.9969459950472976
89,Ludhiana,27.0,CT_burn,0.7221811224481206,14.090029082625131,-12.909970917374869,-0.6454985458687434,-2.3689796633382882,0.0
89,Ludhiana,27.0,ZT_retain,1.5045440051002512,21.006036836510695,-5.993963163489305,-0.2996981581744652,-1.0998922405002873,1.269087422838001
89,Ludhiana,27.0,ZT_FYM,2.354544005100251,28.07374286258306,1.0737428625830603,0.053687143129153014,0.19703181528399155,2.5660114786222796
90,Ludhiana,31.0,CT_burn,0.6966949692971832,15.95472734163865,-15.04527265836135,-0.7522636329180675,-2.7608075328093076,0.0
90,Ludhiana,31.0,ZT_retain,1.451447852702465,23.255972883575765,-7.744027116424235,-0.38720135582121173,-1.421028975863847,1.3397785569454606
90,Ludhiana,31.0,ZT_FYM,2.301447852702465,30.224170282598255,-0.775829717401745,-0.03879148587008725,-0.14236475314322022,2.618442779666087
91,Ludhiana,28.0,CT_burn,0.7237040425942031,14.569475506464977,-13.430524493535023,-0.6715262246767512,-2.4645012445636767,0.0
91,Ludhiana,28.0,ZT_retain,1.5077167554045898,21.619892974113245,-6.380107025886755,-0.3190053512943377,-1.1707496392502195,1.2937516053134572
91,Ludhiana,28.0,ZT_FYM,2.35771675540459,28.693545118924703,0.6935451189247033,0.034677255946235164,0.12726552932268304,2.5917667738863597
92,Ludhiana,30.0,CT_burn,0.5782144501887194,15.27865631263628,-14.72134368736372,-0.7360671843681861,-2.701366566631243,0.0
92,Ludhiana,30.0,ZT_retain,1.2046134378931654,21.881030910666116,-8.118969089333884,-0.4059484544666942,-1.4898308278927677,1.2115357387384753
92,Ludhiana,30.0,ZT_FYM,2.054613437893165,28.386630689764957,-1.6133693102350435,-0.08066846551175218,-0.2960532684281305,2.4053132982031125
93,Ludhiana,29.0,CT_burn,0.5648198769339317,14.779251723394395,-14.220748276605605,-0.7110374138302802,-2.609507308757128,0.0
93,Ludhiana,29.0,ZT_retain,1.176708076945691,21.189921588124136,-7.810078411875864,-0.3905039205937932,-1.433149388579221,1.176357920177907
93,Ludhiana,29.0,ZT_FYM,2.026708076945691,27.643223337520144,-1.3567766624798558,-0.06783883312399279,-0.24896851756505353,2.3605387911920745
94,Ludhiana,33.0,CT_burn,0.4385261364261732,16.47447615396691,-16.52552384603309,-0.8262761923016544,-3.0324336257470716,0.0
94,Ludhiana,33.0,ZT_retain,0.9135961175545276,22.783865826966025,-10.216134173033975,-0.5108067086516987,-1.8746606207517345,1.1577730049953372
94,Ludhiana,33.0,ZT_FYM,1.7635961175545276,28.744063864378354,-4.255936135621646,-0.2127968067810823,-0.780964280886572,2.2514693448604994
95,Ludhiana,29.0,CT_burn,0.5690007945494245,14.786280520861666,-14.213719479138334,-0.7106859739569167,-2.6082175244218844,0.0
95,Ludhiana,29.0,ZT_retain,1.185418321977968,21.217128346846703,-7.782871653153297,-0.38914358265766485,-1.42815694835363,1.1800605760682543
95,Ludhiana,29.0,ZT_FYM,2.035418321977968,27.686754151476197,-1.3132458485238026,-0.06566229242619012,-0.24098061320411773,2.3672369112177667
96,Ludhiana,30.0,CT_burn,1.0581008035754664,16.085422744186367,-13.914577255813633,-0.6957288627906817,-2.553324926441802,0.0
96,Ludhiana,30.0,ZT_retain,2.2043766741155557,25.003826773099334,-4.996173226900666,-0.2498086613450333,-0.9167977871362721,1.6365271393055298
96,Ludhiana,30.0,ZT_FYM,3.054376674115556,33.383104069658195,3.383104069658195,0.16915520348290974,0.6207995967822787,3.1741245232240805
97,Ludhiana,29.0,CT_burn,0.7643411063384081,15.114679120170955,-13.885320879829045,-0.6942660439914523,-2.54795638144863,0.0
97,Ludhiana,29.0,ZT_retain,1.5923773048716836,22.488279137270304,-6.511720862729696,-0.3255860431364848,-1.1949007783108994,1.3530556031377308
97,Ludhiana,29.0,ZT_FYM,2.4423773048716835,29.720595416153916,0.7205954161539161,0.0360297708076958,0.13222925886424358,2.6801856403128737
98,Ludhiana,31.0,CT_burn,0.5085448846522466,15.638416674928667,-15.361583325071333,-0.7680791662535666,-2.8188505401505894,0.0
98,Ludhiana,31.0,ZT_retain,1.0594685096921803,22.031611528644394,-8.968388471355606,-0.4484194235677803,-1.6456992844937537,1.1731512556568358
98,Ludhiana,31.0,ZT_FYM,1.9094685096921804,28.265192114708107,-2.734807885291893,-0.13674039426459467,-0.5018372469510625,2.317013293199527
99,Ludhiana,31.0,CT_burn,0.4811290910694004,15.592326299986992,-15.407673700013008,-0.7703836850006505,-2.827308123952387,0.0
99,Ludhiana,31.0,ZT_retain,1.0023522730612509,21.853206941471505,-9.146793058528495,-0.45733965292642476,-1.6784365262399787,1.1488715977124082
99,Ludhiana,31.0,ZT_FYM,1.8523522730612507,27.979744775231616,-3.020255224768384,-0.1510127612384192,-0.5542168337449984,2.2730912902073888
100,Ludhiana,29.0,CT_burn,0.3982197137770906,14.499169953664607,-14.500830046335393,-0.7250415023167697,-2.6609023135025445,0.0
100,Ludhiana,29.0,ZT_retain,0.8296244037022721,20.10579344712736,-8.894206552872639,-0.44471032764363194,-1.6320869024521292,1.0288154110504153
100,Ludhiana,29.0,ZT_FYM,1.679624403702272,25.908618311925405,-3.091381688074595,-0.15456908440372974,-0.5672685397616881,2.0936337737408564
101,Ludhiana,30.0,CT_burn,0.659867017864576,15.415927460660876,-14.584072539339124,-0.7292036269669562,-2.676177310968729,0.0
101,Ludhiana,30.0,ZT_retain,1.3747229538845334,22.412374006162928,-7.587625993837072,-0.37938129969185364,-1.3923293698691028,1.2838479410996262
101,Ludhiana,30.0,ZT_FYM,2.224722953884533,29.236779642560016,-0.7632203574399838,-0.038161017871999194,-0.14005093559023704,2.536126375378492
102,Ludhiana,32.0,CT_burn,0.663494450467745,16.37579805890604,-15.624201941093961,-0.781210097054698,-2.867041056190742,0.0
102,Ludhiana,32.0,ZT_retain,1.3822801051411355,23.643870915062177,-8.356129084937823,-0.41780645424689117,-1.5333496870860905,1.3336913691046512
102,Ludhiana,32.0,ZT_FYM,2.232280105141136,30.482439569154337,-1.5175604308456627,-0.07587802154228314,-0.2784723390601791,2.5885687171305625
103,Ludhiana,30.0,CT_burn,0.3,14.810932907708587,-15.189067092291413,-0.7594533546145706,-2.787193811435474,0.0
103,Ludhiana,30.0,ZT_retain,0.5750264709195873,19.91449373038756,-10.085506269612441,-0.504275313480622,-1.850690400473883,0.9365034109615913
103,Ludhiana,30.0,ZT_FYM,1.4250264709195872,25.240171201319395,-4.759828798680605,-0.23799143993403024,-0.873428584557891,1.913765226877583
104,Ludhiana,31.0,CT_burn,0.6835139936574476,15.932567993688624,-15.067432006311376,-0.7533716003155688,-2.7648737731581376,0.0
104,Ludhiana,31.0,ZT_retain,1.4239874867863491,23.17019945847175,-7.82980054152825,-0.3914900270764125,-1.4367683993704339,1.3281053737877038
104,Ludhiana,31.0,ZT_FYM,2.273987486786349,30.08693280243195,-0.9130671975680507,-0.045653359878402536,-0.1675478307537373,2.5973259424044004
105,Ludhiana,29.0,CT_burn,0.4605274564664934,14.603919327912754,-14.396080672087246,-0.7198040336043623,-2.6416808033280095,0.0
105,Ludhiana,29.0,ZT_retain,0.9594322009718614,20.511252697416285,-8.488747302583715,-0.42443736512918573,-1.5576851300241117,1.0839956733038978
105,Ludhiana,29.0,ZT_FYM,1.8094322009718613,26.55735311238749,-2.4426468876125114,-0.12213234438062556,-0.4482257038768958,2.1934550994511137
106,Ludhiana,31.0,CT_burn,0.8821235082842341,16.26646265073918,-14.733537349260821,-0.7366768674630411,-2.7036041035893605,0.0
106,Ludhiana,31.0,ZT_retain,1.837757308925488,24.462624146399065,-6.537375853600935,-0.32686879268004676,-1.1996084691357716,1.503995634453589
106,Ludhiana,31.0,ZT_FYM,2.687757308925488,32.1548123031156,1.1548123031155981,0.057740615155779905,0.21190805762171225,2.9155121612110726
107,Ludhiana,29.0,CT_burn,0.6139254493583238,14.861806118105719,-14.138193881894281,-0.706909694094714,-2.5943585773276006,0.0
107,Ludhiana,29.0,ZT_retain,1.2790113528298412,21.509469492137473,-7.490530507862527,-0.37452652539312636,-1.3745123481927737,1.2198462291348269
107,Ludhiana,29.0,ZT_FYM,2.129011352829841,28.154499983941328,-0.8455000160586721,-0.0422750008029336,-0.15514925294676632,2.439209324380834
108,Ludhiana,31.0,CT_burn,0.9435845864882416,16.36978864530415,-14.630211354695849,-0.7315105677347924,-2.684643783586688,0.0
108,Ludhiana,31.0,ZT_retain,1.9658012218505037,24.862573841491717,-6.137426158508283,-0.30687130792541417,-1.12621770008627,1.5584260835004178
108,Ludhiana,31.0,ZT_FYM,2.8158012218505037,32.7947318152638,1.7947318152638019,0.0897365907631901,0.3293332881009077,3.0139770716875955
109,Ludhiana,32.0,CT_burn,0.4840436213424748,16.074112245108033,-15.925887754891967,-0.7962943877445984,-2.922400403022676,0.0
109,Ludhiana,32.0,ZT_retain,1.008424211130156,22.476118794695076,-9.523881205304924,-0.47619406026524624,-1.7476322011734537,1.174768201849222
109,Ludhiana,32.0,ZT_FYM,1.858424211130156,28.614036176567062,-3.385963823432938,-0.1692981911716469,-0.6213243615999441,2.3010760414227316
110,Ludhiana,31.0,CT_burn,0.519977807390811,15.657637263751027,-15.342362736248973,-0.7671181368124487,-2.8153235621016868,0.0
110,Ludhiana,31.0,ZT_retain,1.0832870987308565,22.10600973474361,-8.893990265256392,-0.4446995132628196,-1.6320472136745479,1.183276348427139
110,Ludhiana,31.0,ZT_FYM,1.9332870987308564,28.384229244466955,-2.6157707555330454,-0.13078853777665228,-0.47999393364031384,2.335329628461373
111,Ludhiana,31.0,CT_burn,0.6441195239994029,15.866339530460642,-15.133660469539358,-0.7566830234769679,-2.777026696160472,0.0
111,Ludhiana,31.0,ZT_retain,1.341915674998756,22.913845248808073,-8.086154751191927,-0.40430773755959637,-1.4838093968437187,1.2932172993167534
111,Ludhiana,31.0,ZT_FYM,2.191915674998756,29.676766066969947,-1.3232339330300533,-0.06616169665150266,-0.24281342671101477,2.5342132694494572
112,Ludhiana,32.0,CT_burn,0.8038162807835506,16.611701708829724,-15.388298291170276,-0.7694149145585139,-2.823752736429746,0.0
112,Ludhiana,32.0,ZT_retain,1.6746172516323972,24.556996341585993,-7.443003658414007,-0.37215018292070035,-1.3657911713189703,1.4579615651107756
112,Ludhiana,32.0,ZT_FYM,2.5246172516323973,31.943440251592552,-0.05655974840744804,-0.002827987420372402,-0.010378713832766714,2.813374022596979
113,Ludhiana,28.0,CT_burn,0.7003143815981082,14.530153710369351,-13.469846289630649,-0.6734923144815325,-2.4717167941472242,0.0
113,Ludhiana,28.0,ZT_retain,1.4589882949960589,21.46768790291898,-6.532312097081022,-0.32661560485405106,-1.1986792698143673,1.2730375243328569
113,Ludhiana,28.0,ZT_FYM,2.308988294996059,28.450017005014207,0.4500170050142067,0.022500850250710337,0.08257812042010694,2.5542949145673313
114,Ludhiana,31.0,CT_burn,0.3202797430847388,15.321912578957193,-15.678087421042807,-0.7839043710521404,-2.8769290417613553,0.0
114,Ludhiana,31.0,ZT_retain,0.6672494647598725,20.806501456273484,-10.193498543726516,-0.5096749271863258,-1.8705069827738157,1.0064220589875397
114,Ludhiana,31.0,ZT_FYM,1.5172494647598724,26.30501599891469,-4.694984001085309,-0.23474920005426547,-0.8615295641991543,2.015399477562201
115,Ludhiana,28.0,CT_burn,0.6194286281810389,14.394171700906075,-13.605828299093925,-0.6802914149546962,-2.4966694928837354,0.0
115,Ludhiana,28.0,ZT_retain,1.2904763087104978,20.9413347480147,-7.0586652519853,-0.352933262599265,-1.2952650737393026,1.2014044191444329
115,Ludhiana,28.0,ZT_FYM,2.1404763087104977,27.607851957167377,-0.3921480428326234,-0.019607402141631168,-0.07195916585978639,2.424710327023949
116,Ludhiana,31.0,CT_burn,0.5854980887797666,15.767787434176409,-15.232212565823591,-0.7616106282911795,-2.795111005828629,0.0
116,Ludhiana,31.0,ZT_retain,1.219787684957847,22.532374148282237,-8.467625851717763,-0.42338129258588814,-1.5538093437902094,1.2413016620384196
116,Ludhiana,31.0,ZT_FYM,2.069787684957847,29.066412306128647,-1.9335876938713525,-0.09667938469356763,-0.3548133418253932,2.4402976640032357
117,Ludhiana,30.0,CT_burn,0.4901807130409745,15.13065738857137,-14.86934261142863,-0.7434671305714315,-2.728524369197154,0.0
117,Ludhiana,30.0,ZT_retain,1.0212098188353635,21.308163213597094,-8.691836786402906,-0.4345918393201453,-1.594952050304933,1.1335723188922209
117,Ludhiana,30.0,ZT_FYM,1.8712098188353636,27.470042374454664,-2.529957625545336,-0.1264978812772668,-0.46424722428756915,2.2642771449095846
118,Ludhiana,31.0,CT_burn,0.4439201621411336,15.529772083553487,-15.470227916446513,-0.7735113958223256,-2.838786822667935,0.0
118,Ludhiana,31.0,ZT_retain,0.9248336711273618,21.611074843980706,-9.388925156019294,-0.4694462578009647,-1.7228677661295404,1.1159190565383945
118,Ludhiana,31.0,ZT_FYM,1.7748336711273618,27.5923334192462,-3.4076665807538014,-0.17038332903769007,-0.6253068175683225,2.2134800050996124
119,Ludhiana,30.0,CT_burn,0.9498883129504336,15.903500077924765,-14.096499922075235,-0.7048249961037618,-2.5867077357008057,0.0
119,Ludhiana,30.0,ZT_retain,1.9789339853134036,24.299648553396707,-5.7003514466032925,-0.2850175723301646,-1.0460144904517041,1.5406932452491016
119,Ludhiana,30.0,ZT_FYM,2.8289339853134035,32.256418918133996,2.2564189181339955,0.11282094590669978,0.4140528714775882,3.000760607178394
120,Ludhiana,31.0,CT_burn,0.4983503751364379,15.62127805865951,-15.37872194134049,-0.7689360970670245,-2.82199547623598,0.0
120,Ludhiana,31.0,ZT_retain,1.0382299482009123,21.96527212992864,-9.034727870071361,-0.45173639350356803,-1.6578725641580947,1.164122912077885
120,Ludhiana,31.0,ZT_FYM,1.8882299482009124,28.15904907676316,-2.8409509232368393,-0.14204754616184195,-0.5213144944139599,2.30068098182202
121,Ludhiana,31.0,CT_burn,0.402141139038607,15.45953480102986,-15.54046519897014,-0.777023259948507,-2.8516753640110206,0.0
121,Ludhiana,31.0,ZT_retain,0.8377940396637648,21.339203473685753,-9.660796526314247,-0.48303982631571235,-1.7727561625786643,1.0789192014323563
121,Ludhiana,31.0,ZT_FYM,1.6877940396637647,27.15733922677439,-3.84266077322561,-0.1921330386612805,-0.7051282518868994,2.146547112124121
122,Ludhiana,32.0,CT_burn,0.7153582302899875,16.462989445530447,-15.537010554469553,-0.7768505277234776,-2.8510414367451626,0.0
122,Ludhiana,32.0,ZT_retain,1.490329646437474,23.981367482522355,-8.018632517477645,-0.40093162587388226,-1.4714190669571479,1.3796223697880148
122,Ludhiana,32.0,ZT_FYM,2.340329646437474,31.02243407709078,-0.9775659229092213,-0.04887829614546106,-0.17938334685384208,2.6716580898913205
123,Ludhiana,32.0,CT_burn,0.6083875727977879,16.283154501243068,-15.716845498756932,-0.7858422749378466,-2.884041149021897,0.0
123,Ludhiana,32.0,ZT_retain,1.2674741099953917,23.28527032480805,-8.71472967519195,-0.4357364837595975,-1.5991528953977228,1.2848882536241741
123,Ludhiana,32.0,ZT_FYM,2.1174741099953915,29.908678624747747,-2.091321375252253,-0.10456606876261265,-0.38375747235878843,2.5002836766631082
124,Ludhiana,32.0,CT_burn,0.5647881114361901,16.209856768119487,-15.790143231880513,-0.7895071615940257,-2.897491283050074,0.0
124,Ludhiana,32.0,ZT_retain,1.1766418988253962,23.001552697533505,-8.998447302466495,-0.44992236512332473,-1.6512150800026018,1.2462762030474723
124,Ludhiana,32.0,ZT_FYM,2.026641898825396,29.45473042110861,-2.5452695788913893,-0.12726347894456946,-0.4670569677265699,2.430434315323504
125,Ludhiana,33.0,CT_burn,0.7458109424938641,16.991071520164017,-16.008928479835983,-0.8004464239917992,-2.937638376049903,0.0
125,Ludhiana,33.0,ZT_retain,1.553772796862217,24.783480348622245,-8.216519651377755,-0.41082598256888775,-1.507731356027818,1.429907020022085
125,Ludhiana,33.0,ZT_FYM,2.403772796862217,31.94344709902814,-1.0565529009718588,-0.05282764504859294,-0.19387745732833608,2.743760918721567
126,Ludhiana,31.0,CT_burn,0.6839976878365351,15.9333811616898,-15.0666188383102,-0.75333094191551,-2.7647245568299215,0.0
